   0.4399999976,   0.9102805853,  -0.3839780986
   0.4499999881,   0.9063695073,  -0.3911078870
   0.4599999785,   0.9024128914,  -0.3956633210
   0.4699999988,   0.8984128237,  -0.4000037909
   0.4799999893,   0.8943466544,  -0.4066171944
   0.4899999797,   0.8901883364,  -0.4158323407
   0.5000000000,   0.8859331608,  -0.4255163372
   0.5099999905,   0.8816028237,  -0.4330352247
   0.5199999809,   0.8772260547,  -0.4376754165
   0.5299999714,   0.8728130460,  -0.4412994087
   0.5399999619,   0.8683466911,  -0.4466332495
   0.5500000119,   0.8637990952,  -0.4547598958
   0.5600000024,   0.8591578603,  -0.4641233683
   0.5699999928,   0.8544382453,  -0.4719589949
   0.5799999833,   0.8496698737,  -0.4768350720
   0.5899999738,   0.8448702097,  -0.4799689651
   0.5999999642,   0.8400291204,  -0.4841076136
   0.6100000143,   0.8351191282,  -0.4910017848
   0.6200000048,   0.8301211596,  -0.4997963309
   0.6299999952,   0.8250430226,  -0.5078160763
   0.6399999857,   0.8199127913,  -0.5130253434
   0.6499999762,   0.8147537708,  -0.5158993006
   0.6599999666,   0.8095638752,  -0.5189868212
   0.6699999571,   0.8043181896,  -0.5245671272
   0.6800000072,   0.7989926338,  -0.5325540304
   0.6899999976,   0.7935869098,  -0.5405749679
   0.6999999881,   0.7881253958,  -0.5461522937
   0.7099999785,   0.7826355696,  -0.5489810705
   0.7199999690,   0.7771234512,  -0.5512093306
   0.7299999595,   0.7715688348,  -0.5554630756
   0.7400000095,   0.7659445405,  -0.5624317527
   0.7500000000,   0.7602422237,  -0.5702344775
   0.7599999905,   0.7544807196,  -0.5761490464
   0.7699999809,   0.7486895919,  -0.5791147947
   0.7799999714,   0.7428824902,  -0.5807075500
   0.7899999619,   0.7370455861,  -0.5836909413
   0.7999999523,   0.7311508060,  -0.5894752741
   0.8100000024,   0.7251825929,  -0.5968210697
   0.8199999928,   0.7191528082,  -0.6029784083
   0.8299999833,   0.7130906582,  -0.6062154174
   0.8399999738,   0.7070165277,  -0.6074101925
   0.8499999642,   0.7009240985,  -0.6092437506
   0.8599999547,   0.6947867274,  -0.6137350202
   0.8700000048,   0.6885828972,  -0.6203845739
   0.8799999952,   0.6823165417,  -0.6266338825
   0.8899999857,   0.6760143638,  -0.6302176714
   0.8999999762,   0.6697018743,  -0.6312465072
   0.9099999666,   0.6633808017,  -0.6321052909
   0.9199999571,   0.6570281982,  -0.6352605820
   0.9300000072,   0.6506182551,  -0.6409929395
   0.9399999976,   0.6441468596,  -0.6471390724
   0.9499999881,   0.6376360655,  -0.6510806084
   0.9599999785,   0.6311145425,  -0.6521517634
   0.9699999690,   0.6245920062,  -0.6522513628
   0.9799999595,   0.6180510521,  -0.6540971994
   0.9899999499,   0.6114637852,  -0.6587273479
   1.0000000000,   0.6048183441,  -0.6645460129
   1.0099999905,   0.5981304646,  -0.6687905788
   1.0199999809,   0.5914297700,  -0.6700718999
   1.0299999714,   0.5847332478,  -0.6696513295
   1.0399999619,   0.5780304074,  -0.6702814698
   1.0499999523,   0.5712936521,  -0.6736752391
   1.0599999428,   0.5645043254,  -0.6789314151
   1.0699999332,   0.5576707125,  -0.6833632588
   1.0799999237,   0.5508210063,  -0.6849688292
   1.0900000334,   0.5439782739,  -0.6842717528
   1.1000000238,   0.5371398926,  -0.6838399172
   1.1100000143,   0.5302806497,  -0.6859248281
   1.1200000048,   0.5233767629,  -0.6903916001
   1.1299999952,   0.5164283514,  -0.6948434114
   1.1399999857,   0.5094600916,  -0.6968249679
   1.1499999762,   0.5024992824,  -0.6960805058
   1.1599999666,   0.4955514073,  -0.6947888136
   1.1699999571,   0.4885958135,  -0.6955603957
   1.1799999475,   0.4816054404,  -0.6990376115
   1.1899999380,   0.4745723903,  -0.7033042908
   1.1999999285,   0.4675159156,  -0.7056477666
   1.2099999189,   0.4604654014,  -0.7050528526
   1.2200000286,   0.4534340501,  -0.7031357884
   1.2300000191,   0.4464074671,  -0.7026583552
   1.2400000095,   0.4393575788,  -0.7049888968
   1.2500000000,   0.4322691262,  -0.7088446021
   1.2599999905,   0.4251544178,  -0.7114712000
   1.2699999809,   0.4180426598,  -0.7111753821
   1.2799999714,   0.4109538496,  -0.7088820338
   1.2899999619,   0.4038810134,  -0.7072840929
   1.2999999523,   0.3967973590,  -0.7083669305
   1.3099999428,   0.3896815181,  -0.7115834355
   1.3199999332,   0.3825379610,  -0.7143571377
   1.3299999237,   0.3753934503,  -0.7144514322
   1.3399999142,   0.3682731986,  -0.7120262384
   1.3500000238,   0.3611782789,  -0.7094910741
   1.3600000143,   0.3540853858,  -0.7092903256
   1.3700000048,   0.3469688296,  -0.7116560340
   1.3799999952,   0.3398248851,  -0.7143949866
   1.3899999857,   0.3326758444,  -0.7149053812
   1.3999999762,   0.3255501390,  -0.7125693560
   1.4099999666,   0.3184569180,  -0.7093212605
   1.4199999571,   0.3113782108,  -0.7078697085
   1.4299999475,   0.3042861223,  -0.7092075944
   1.4399999380,   0.2971691191,  -0.7116994262
   1.4499999285,   0.2900432646,  -0.7125856876
   1.4599999189,   0.2829380631,  -0.7105199695
   1.4699999094,   0.2758699954,  -0.7068073153
   1.4800000191,   0.2688279450,  -0.7042047977
   1.4900000095,   0.2617840767,  -0.7043870687
   1.5000000000,   0.2547200024,  -0.7064069510
   1.5099999905,   0.2476443350,  -0.7075667381
   1.5199999809,   0.2405853420,  -0.7058988810
   1.5299999714,   0.2335655838,  -0.7019752860
   1.5399999619,   0.2265817672,  -0.6983819008
   1.5499999523,   0.2196083516,  -0.6973415613
   1.5599999428,   0.2126216441,  -0.6986708641
   1.5699999332,   0.2056221515,  -0.6999490857
   1.5799999237,   0.1986347139,  -0.6987442374
   1.5899999142,   0.1916862130,  -0.6948493719
   1.5999999046,   0.1847814769,  -0.6904734373
   1.6100000143,   0.1778993756,  -0.6882105470
   1.6200000048,   0.1710128188,  -0.6886557341
   1.6299999952,   0.1641142368,  -0.6898579001
   1.6399999857,   0.1572230905,  -0.6891145110
   1.6499999762,   0.1503685266,  -0.6854563951
   1.6599999666,   0.1435631365,  -0.6805394292
   1.6699999571,   0.1367919147,  -0.6771224737
   1.6799999475,   0.1300265938,  -0.6765314341
   1.6899999380,   0.1232521906,  -0.6774405241
   1.6999999285,   0.1164812744,  -0.6770918369
   1.7099999189,   0.1097429618,  -0.6738312244
   1.7199999094,   0.1030566618,  -0.6686297655
   1.7300000191,   0.0964147523,  -0.6641911268
   1.7400000095,   0.0897900835,  -0.6624667645
   1.7500000000,   0.0831614658,  -0.6628617048
   1.7599999905,   0.0765336454,  -0.6627823710
   1.7699999809,   0.0699334294,  -0.6600215435
   1.7799999714,   0.0633855462,  -0.6547879577
   1.7899999619,   0.0568903945,  -0.6495150924
   1.7999999523,   0.0504241511,  -0.6466242671
   1.8099999428,   0.0439611636,  -0.6462988257
   1.8199999332,   0.0374980010,  -0.6463162899
   1.8299999237,   0.0310570803,  -0.6440920234
   1.8399999142,   0.0246665180,  -0.6390561461
   1.8499999046,   0.0183347408,  -0.6331777573
   1.8600000143,   0.0120431883,  -0.6291552782
   1.8700000048,   0.0057638278,  -0.6279360652
   1.8799999952,  -0.0005146274,  -0.6278455257
   1.8899999857,  -0.0067759044,  -0.6261277199
   1.8999999762,  -0.0129906982,  -0.6214793921
   1.9099999666,  -0.0191431865,  -0.6152487397
   1.9199999571,  -0.0252451487,  -0.6101962924
   1.9299999475,  -0.0313247256,  -0.6079577208
   1.9399999380,  -0.0374001265,  -0.6075400710
   1.9499999285,  -0.0434624813,  -0.6062355042
   1.9599999189,  -0.0494835936,  -0.6021112800
   1.9699999094,  -0.0554414652,  -0.5957872868
   1.9799998999,  -0.0613401309,  -0.5898664594
   1.9900000095,  -0.0672055557,  -0.5865424275
   2.0000000000,  -0.0730613843,  -0.5855830312
   2.0099999905,  -0.0789068267,  -0.5845443606
   2.0199999809,  -0.0847170055,  -0.5810182691
   2.0299999714,  -0.0904654711,  -0.5748468041
   2.0399999619,  -0.0961481482,  -0.5682679415
   2.0499999523,  -0.1017867327,  -0.5638587475
   2.0599999428,  -0.1074083969,  -0.5621662736
   2.0699999332,  -0.1130204499,  -0.5612052679
   2.0799999237,  -0.1186032891,  -0.5582839251
   2.0899999142,  -0.1241280809,  -0.5524793267
   2.0999999046,  -0.1295829415,  -0.5454862714
   2.1099998951,  -0.1349835396,  -0.5400598049
   2.1199998856,  -0.1403583735,  -0.5374827981
   2.1299998760,  -0.1457222402,  -0.5363868475
   2.1399998665,  -0.1510623544,  -0.5340110660
   2.1499998569,  -0.1563497633,  -0.5287408233
   2.1599998474,  -0.1615656912,  -0.5215929151
   2.1699998379,  -0.1667184979,  -0.5152811408
   2.1800000668,  -0.1718357205,  -0.5117217302
   2.1900000572,  -0.1769384444,  -0.5102723837
   2.2000000477,  -0.1820216775,  -0.5083228946
   2.2100000381,  -0.1870586425,  -0.5036959052
   2.2200000286,  -0.1920251250,  -0.4966490269
   2.2300000191,  -0.1969215125,  -0.4896386862
   2.2400000095,  -0.2017721385,  -0.4850620925
   2.2500000000,  -0.2066026777,  -0.4830539227
   2.2599999905,  -0.2114163041,  -0.4813629091
   2.2699999809,  -0.2161905318,  -0.4774222672
   2.2799999714,  -0.2208976299,  -0.4707100987
   2.2899999619,  -0.2255299240,  -0.4632297158
   2.2999999523,  -0.2301066071,  -0.4576683939
   2.3099999428,  -0.2346558720,  -0.4549271762
   2.3199999332,  -0.2391888052,  -0.4532930553
   2.3299999237,  -0.2436889410,  -0.4500143528
   2.3399999142,  -0.2481272519,  -0.4438311756
   2.3499999046,  -0.2524885833,  -0.4361342788
   2.3599998951,  -0.2567854524,  -0.4296869338
   2.3699998856,  -0.2610462904,  -0.4260848761
   2.3799998760,  -0.2652891874,  -0.4242898524
   2.3899998665,  -0.2695050240,  -0.4215845764
   2.3999998569,  -0.2736657262,  -0.4160715640
   2.4099998474,  -0.2777498960,  -0.4084182382
   2.4199998379,  -0.2817623317,  -0.4012437463
   2.4299998283,  -0.2857294381,  -0.3967114687
   2.4400000572,  -0.2896748483,  -0.3945406377
   2.4500000477,  -0.2935974896,  -0.3922647834
   2.4600000381,  -0.2974724770,  -0.3875001371
   2.4700000286,  -0.3012738526,  -0.3801376224
   2.4800000191,  -0.3049982786,  -0.3724437654
   2.4900000095,  -0.3086680472,  -0.3669773042
   2.5000000000,  -0.3123104274,  -0.3642372191
   2.5099999905,  -0.3159324825,  -0.3622045219
   2.5199999809,  -0.3195144832,  -0.3581989706
   2.5299999714,  -0.3230279088,  -0.3513438106
   2.5399999619,  -0.3264616430,  -0.3433723450
   2.5499999523,  -0.3298319876,  -0.3370348811
   2.5599999428,  -0.3331677020,  -0.3335705698
   2.5699999332,  -0.3364833891,  -0.3315686584
   2.5799999237,  -0.3397660553,  -0.3282660544
   2.5899999142,  -0.3429869413,  -0.3220881522
   2.5999999046,  -0.3461278975,  -0.3140970767
   2.6099998951,  -0.3491980433,  -0.3070155978
   2.6199998856,  -0.3522252738,  -0.3027243912
   2.6299998760,  -0.3552305996,  -0.3005333841
   2.6399998665,  -0.3582087755,  -0.2978167534
   2.6499998569,  -0.3611330390,  -0.2924275398
   2.6599998474,  -0.3639797568,  -0.2846720517
   2.6699998379,  -0.3667500317,  -0.2770287395
   2.6799998283,  -0.3694687188,  -0.2718698978
   2.6900000572,  -0.3721615374,  -0.2692813277
   2.7000000477,  -0.3748313785,  -0.2669836283
   2.7100000381,  -0.3774556518,  -0.2624285221
   2.7200000286,  -0.3800070882,  -0.2551422119
   2.7300000191,  -0.3824787140,  -0.2471613586
   2.7400000095,  -0.3848903179,  -0.2411611527
   2.7500000000,  -0.3872702718,  -0.2379961759
   2.7599999905,  -0.3896294236,  -0.2359151542
   2.7699999809,  -0.3919511437,  -0.2321715355
   2.7799999714,  -0.3942066431,  -0.2255491465
   2.7899999619,  -0.3963814378,  -0.2174807638
   2.7999999523,  -0.3984887600,  -0.2107312977
   2.8099999428,  -0.4005573094,  -0.2068561763
   2.8199999332,  -0.4026050270,  -0.2047717869
   2.8299999237,  -0.4046225548,  -0.2017521262
   2.8399999142,  -0.4065819085,  -0.1959355772
   2.8499999046,  -0.4084622860,  -0.1880369037
   2.8599998951,  -0.4102692008,  -0.1806904823
   2.8699998856,  -0.4120294750,  -0.1760287732
   2.8799998760,  -0.4137666821,  -0.1737221628
   2.8899998665,  -0.4154795110,  -0.1712824106
   2.8999998569,  -0.4171430171,  -0.1663507521
   2.9099998474,  -0.4187316895,  -0.1588670313
   2.9199998379,  -0.4202429354,  -0.1511253417
   2.9299998283,  -0.4216995835,  -0.1456652284
   2.9399998188,  -0.4231289625,  -0.1429374516
   2.9500000477,  -0.4245378673,  -0.1408898234
   2.9600000381,  -0.4259064198,  -0.1368543357
   2.9700000286,  -0.4272064269,  -0.1300007105
   2.9800000191,  -0.4284274280,  -0.1221000403
   2.9900000095,  -0.4295864105,  -0.1158968508
   3.0000000000,  -0.4307122827,  -0.1125862375
   3.0099999905,  -0.4318194389,  -0.1107154563
   3.0199999809,  -0.4328946471,  -0.1075199768
   3.0299999714,  -0.4339092970,  -0.1014655754
   3.0399999619,  -0.4348458946,  -0.0936592594
   3.0499999523,  -0.4357142150,  -0.0868318826
   3.0599999428,  -0.4365424812,  -0.0828277916
   3.0699999332,  -0.4373515844,  -0.0809095129
   3.0799999237,  -0.4381359518,  -0.0784361586
   3.0899999142,  -0.4388688803,  -0.0732918084
   3.0999999046,  -0.4395271838,  -0.0658312589
   3.1099998951,  -0.4401127398,  -0.0585541688
   3.1199998856,  -0.4406508207,  -0.0538072549
   3.1299998760,  -0.4411670864,  -0.0516270846
   3.1399998665,  -0.4416641593,  -0.0497068055
   3.1499998569,  -0.4421193302,  -0.0455174111
   3.1599998474,  -0.4425056577,  -0.0386332311
   3.1699998379,  -0.4428168833,  -0.0311236456
   3.1799998283,  -0.4430733919,  -0.0256507508
   3.1899998188,  -0.4433036149,  -0.0230223760
   3.1999998093,  -0.4435181022,  -0.0214495659
   3.2100000381,  -0.4437000155,  -0.0181916859
   3.2200000286,  -0.4438207746,  -0.0120764030
   3.2300000191,  -0.4438665509,  -0.0045780768
   3.2400000095,  -0.4438511729,   0.0015376835
   3.2500000000,  -0.4438036084,   0.0047563110
   3.2599999905,  -0.4437415302,   0.0062064570
   3.2699999809,  -0.4436553121,   0.0086220056
   3.2799999714,  -0.4435170293,   0.0138282524
   3.2899999619,  -0.4433063865,   0.0210634340
   3.2999999523,  -0.4430296123,   0.0276787970
   3.3099999428,  -0.4427138865,   0.0315735526
   3.3199999332,  -0.4423826337,   0.0331260525
   3.3299999237,  -0.4420341849,   0.0348456353
   3.3399999142,  -0.4416435361,   0.0390652828
   3.3499999046,  -0.4411855638,   0.0457964055
   3.3599998951,  -0.4406583905,   0.0527180806
   3.3699998856,  -0.4400852919,   0.0573106147
   3.3799998760,  -0.4394935668,   0.0591718927
   3.3899998665,  -0.4388897121,   0.0603867956
   3.3999998569,  -0.4382536113,   0.0636101291
   3.4099998474,  -0.4375573695,   0.0696255490
   3.4199998379,  -0.4367911220,   0.0766248107
   3.4299998283,  -0.4359724224,   0.0818701014
   3.4399998188,  -0.4351303279,   0.0842107534
   3.4499998093,  -0.4342789054,   0.0851410329
   3.4600000381,  -0.4334046543,   0.0874260515
   3.4700000286,  -0.4324790537,   0.0925594047
   3.4800000191,  -0.4314851463,   0.0993894860
   3.4900000095,  -0.4304333627,   0.1051782891
   3.5000000000,  -0.4293521643,   0.1081184000
   3.5099999905,  -0.4282622337,   0.1089945361
   3.5199999809,  -0.4271576107,   0.1104618385
   3.5299999714,  -0.4260115623,   0.1146045476
   3.5399999619,  -0.4248013794,   0.1210195720
   3.5499999523,  -0.4235295057,   0.1271868497
   3.5599999428,  -0.4222216308,   0.1307861209
   3.5699999332,  -0.4209033251,   0.1318299323
   3.5799999237,  -0.4195767939,   0.1326519549
   3.5899999142,  -0.4182191789,   0.1357611865
   3.5999999046,  -0.4168038368,   0.1415350288
   3.6099998951,  -0.4153251052,   0.1478721350
   3.6199998856,  -0.4138038754,   0.1521241814
   3.6299998760,  -0.4122685790,   0.1535305828
   3.6399998665,  -0.4107294083,   0.1539175659
   3.6499998569,  -0.4091692269,   0.1560190022
   3.6599998474,  -0.4075596035,   0.1609627455
   3.6699998379,  -0.4058872759,   0.1672335118
   3.6799998283,  -0.4041666090,   0.1720659286
   3.6899998188,  -0.4024267495,   0.1739867628
   3.6999998093,  -0.4006850421,   0.1741692722
   3.7099997997,  -0.3989315033,   0.1753544062
   3.7200000286,  -0.3971382082,   0.1793306619
   3.7300000191,  -0.3952853084,   0.1852896214
   3.7400000095,  -0.3933796287,   0.1905689240
   3.7500000000,  -0.3914486170,   0.1931001693
   3.7599999905,  -0.3895155191,   0.1933102757
   3.7699999809,  -0.3875782192,   0.1937289536
   3.7799999714,  -0.3856115937,   0.1966627240
   3.7899999619,  -0.3835908473,   0.2020742446
   3.7999999523,  -0.3815146685,   0.2076164633
   3.8099999428,  -0.3794067502,   0.2107904851
   3.8199999332,  -0.3772943318,   0.2112428695
   3.8299999237,  -0.3751834333,   0.2110905051
   3.8399999142,  -0.3730536997,   0.2129742503
   3.8499999046,  -0.3708773851,   0.2176308930
   3.8599998951,  -0.3686452210,   0.2232155949
   3.8699998856,  -0.3663752377,   0.2269980013
   3.8799998760,  -0.3640965223,   0.2278724015
   3.8899998665,  -0.3618227839,   0.2273742706
   3.8999998569,  -0.3595401049,   0.2282684594
   3.9099998474,  -0.3572200239,   0.2320071459
   3.9199998379,  -0.3548460901,   0.2373946458
   3.9299998283,  -0.3524292111,   0.2416867465
   3.9399998188,  -0.3499980867,   0.2431134880
   3.9499998093,  -0.3475730121,   0.2425065190
   3.9599997997,  -0.3451476693,   0.2425343692
   3.9700000286,  -0.3426951766,   0.2452490479
   3.9800000191,  -0.3401931822,   0.2501993477
   3.9900000095,  -0.3376447260,   0.2548455596
   4.0000000000,  -0.3350757658,   0.2568945885
   4.0099997520,  -0.3325116932,   0.2564081252
   4.0199999809,  -0.3299542367,   0.2557458282
   4.0299997330,  -0.3273802698,   0.2573960125
   4.0399999619,  -0.3247633874,   0.2616876066
   4.0499997139,  -0.3220984936,   0.2664880455
   4.0599999428,  -0.3194068670,   0.2691637278
   4.0699996948,  -0.3167168498,   0.2690012157
   4.0799999237,  -0.3140382171,   0.2678635120
   4.0899996758,  -0.3113534451,   0.2684769034
   4.0999999046,  -0.3086341918,   0.2719244361
   4.1100001335,  -0.3058677018,   0.2766504288
   4.1199998856,  -0.3030687869,   0.2798904181
   4.1300001144,  -0.3002666533,   0.2802130580
   4.1399998665,  -0.2974782884,   0.2788360417
   4.1500000954,  -0.2946932316,   0.2785064876
   4.1599998474,  -0.2918834686,   0.2809754014
   4.1700000763,  -0.2890295982,   0.2853877246
   4.1799998283,  -0.2861389220,   0.2890685499
   4.1900000572,  -0.2832390964,   0.2899824977
   4.1999998093,  -0.2803530395,   0.2886048555
   4.2100000381,  -0.2774781883,   0.2874848843
   4.2199997902,  -0.2745891809,   0.2889019847
   4.2300000191,  -0.2716614902,   0.2927699089
   4.2399997711,  -0.2686943412,   0.2967163920
   4.2500000000,  -0.2657116950,   0.2982641160
   4.2599997520,  -0.2627406120,   0.2971082032
   4.2699999809,  -0.2597866356,   0.2953969240
   4.2799997330,  -0.2568290830,   0.2957564294
   4.2899999619,  -0.2538403273,   0.2988762558
   4.2999997139,  -0.2508115768,   0.3028757274
   4.3099999428,  -0.2477612495,   0.3050327897
   4.3199996948,  -0.2447183877,   0.3042868376
   4.3299999237,  -0.2416962534,   0.3022140265
   4.3399996758,  -0.2386804670,   0.3015780747
   4.3499999046,  -0.2356425673,   0.3037893474
   4.3600001335,  -0.2325664759,   0.3076085150
   4.3699998856,  -0.2294636220,   0.3102857172
   4.3800001144,  -0.2263627350,   0.3100891411
   4.3899998665,  -0.2232837677,   0.3078972101
   4.4000000954,  -0.2202198505,   0.3063910604
   4.4099998474,  -0.2171439528,   0.3075896204
   4.4200000763,  -0.2140340209,   0.3109935224
   4.4299998283,  -0.2108935714,   0.3140442967
   4.4400000572,  -0.2077488005,   0.3144768178
   4.4499998093,  -0.2046247870,   0.3124016821
   4.4600000381,  -0.2015227526,   0.3102039397
   4.4699997902,  -0.1984192431,   0.3103502691
   4.4800000191,  -0.1952880323,   0.3131211102
   4.4899997711,  -0.1921245009,   0.3163532019
   4.5000000000,  -0.1889502108,   0.3174284399
   4.5099997520,  -0.1857933998,   0.3156809211
   4.5199999809,  -0.1826633066,   0.3130097091
   4.5299997330,  -0.1795419753,   0.3121325672
   4.5399999619,  -0.1764010936,   0.3140874505
   4.5499997139,  -0.1732283086,   0.3172786236
   4.5599999428,  -0.1700388789,   0.3189435899
   4.5699996948,  -0.1668619514,   0.3176931143
   4.5799999237,  -0.1637140661,   0.3147887886
   4.5899996758,  -0.1605842412,   0.3129830658
   4.5999999046,  -0.1574443579,   0.3139888644
   4.6100001335,  -0.1542753130,   0.3169049919
   4.6199998856,  -0.1510848701,   0.3190445602
   4.6300001144,  -0.1479008198,   0.3184057474
   4.6399998665,  -0.1447456926,   0.3155122101
   4.6500000954,  -0.1416163743,   0.3129319549
   4.6599998474,  -0.1384872049,   0.3129163086
   4.6700000763,  -0.1353338957,   0.3153302968
   4.6799998283,  -0.1321561337,   0.3177769482
   4.6900000572,  -0.1289781183,   0.3178011775
   4.6999998093,  -0.1258266419,   0.3151469529
   4.7100000381,  -0.1227067113,   0.3119931519
   4.7199997902,  -0.1195972115,   0.3109503686
   4.7300000191,  -0.1164706051,   0.3126606643
   4.7399997711,  -0.1133185253,   0.3152078986
   4.7500000000,  -0.1101597324,   0.3158792555
   4.7599997520,  -0.1070231348,   0.3136595190
   4.7699999809,  -0.1039214879,   0.3101650178
   4.7799997330,  -0.1008399129,   0.3081573546
   4.7899999619,  -0.0977498665,   0.3090046644
   4.7999997139,  -0.0946356282,   0.3114241958
   4.8099999428,  -0.0915090144,   0.3126615584
   4.8199996948,  -0.0883987844,   0.3110232651
   4.8299999237,  -0.0853244439,   0.3074342608
   4.8399996758,  -0.0822785720,   0.3045872748
   4.8499999046,  -0.0792338997,   0.3044675589
   4.8599996567,  -0.0761686191,   0.3065279126
   4.8699998856,  -0.0730867013,   0.3081917763
   4.8800001144,  -0.0700144768,   0.3072223365
   4.8899998665,  -0.0669766814,   0.3037794530
   4.9000000954,  -0.0639739558,   0.3002725840
   4.9099998474,  -0.0609824955,   0.2991459668
   4.9200000763,  -0.0579761826,   0.3006314039
   4.9299998283,  -0.0549508259,   0.3025355339
   4.9400000572,  -0.0519282594,   0.3022565246
   4.9499998093,  -0.0489364974,   0.2991762161
   4.9600000381,  -0.0459842086,   0.2952289879
   4.9699997902,  -0.0430529751,   0.2931232750
   4.9800000191,  -0.0401144587,   0.2938515544
   4.9899997711,  -0.0371566750,   0.2957784832
   5.0000000000,  -0.0341952331,   0.2961442471
   5.0099997520,  -0.0312592126,   0.2936021686
   5.0199999809,  -0.0283646397,   0.2894573510
   5.0299997330,  -0.0254999734,   0.2864666581
   5.0399999619,  -0.0226369295,   0.2863043249
   5.0499997139,  -0.0197566971,   0.2880231440
   5.0599999428,  -0.0168674439,   0.2889252305
   5.0699996948,  -0.0139970165,   0.2870427370
   5.0799999237,  -0.0111675411,   0.2829475403
   5.0899996758,  -0.0083752880,   0.2792253196
   5.0999999046,  -0.0055943010,   0.2780987024
   5.1099996567,  -0.0028004597,   0.2793841362
   5.1199998856,   0.0000061458,   0.2806605697
   5.1300001144,   0.0028011035,   0.2794957757
   5.1399998665,   0.0055579310,   0.2756827474
   5.1500000954,   0.0082722334,   0.2714302242
   5.1599998474,   0.0109655550,   0.2693321705
   5.1700000763,   0.0136653865,   0.2699831724
   5.1799998283,   0.0163797066,   0.2714319229
   5.1900000572,   0.0190894622,   0.2709756196
   5.1999998093,   0.0217659120,   0.2676450014
   5.2100000381,   0.0243968703,   0.2630957663
   5.2199997902,   0.0269977357,   0.2600865364
   5.2300000191,   0.0295971651,   0.2599428594
   5.2399997711,   0.0322105512,   0.2613387108
   5.2500000000,   0.0348257087,   0.2615158558
   5.2599997520,   0.0374139100,   0.2588199675
   5.2699999809,   0.0399561301,   0.2542219162
   5.2799997330,   0.0424603820,   0.2504253387
   5.2899999619,   0.0449541919,   0.2493811399
   5.2999997139,   0.0474591330,   0.2504941225
   5.3099999428,   0.0499708354,   0.2511703968
   5.3199996948,   0.0524628609,   0.2492025048
   5.3299999237,   0.0549108498,   0.2447990626
   5.3399996758,   0.0573147833,   0.2403932810
   5.3499999046,   0.0596988425,   0.2384059131
   5.3599996567,   0.0620890483,   0.2390204072
   5.3699998856,   0.0644891858,   0.2400138080
   5.3800001144,   0.0668771937,   0.2388011068
   5.3899998665,   0.0692253187,   0.2348122299
   5.4000000954,   0.0715254843,   0.2300161868
   5.4099998474,   0.0737965927,   0.2271110713
   5.4200000763,   0.0760670304,   0.2270436883
   5.4299998283,   0.0783484206,   0.2281393111
   5.4400000572,   0.0806248337,   0.2276416123
   5.4499998093,   0.0828673020,   0.2242471278
   5.4600000381,   0.0850603431,   0.2193038166
   5.4699997902,   0.0872160643,   0.2155720443
   5.4800000191,   0.0893629342,   0.2146869153
   5.4899997711,   0.0915194899,   0.2156552523
   5.5000000000,   0.0936771780,   0.2157688737
   5.5099997520,   0.0958081260,   0.2130948007
   5.5199999809,   0.0978906527,   0.2082526237
   5.5299997330,   0.0999291018,   0.2038450986
   5.5399999619,   0.1019497588,   0.2020654082
   5.5499997139,   0.1039765701,   0.2026810199
   5.5599999428,   0.1060090438,   0.2032477111
